Time (s),CPU (%),GPU (%),System RAM (%),Ollama RAM (MB),Ollama GPU VRAM (MB),Ollama GPU VRAM (%),CPU Power (W),GPU Power (W),Total Power (W)
570.79,17.8,46,68.1,12.62,0,0,11.57,13.59,25.16
571.89,31.6,47,68.2,12.62,0,0,20.54,13.58,34.12
573.0,15.0,46,68.2,12.62,0,0,9.75,13.42,23.17
574.12,10.3,47,68.2,12.62,0,0,6.7,13.44,20.14
575.23,21.1,48,68.2,12.62,0,0,13.72,13.5,27.21
576.33,20.0,48,68.2,12.62,0,0,13.0,13.55,26.55
577.45,14.1,47,68.2,12.62,0,0,9.16,13.4,22.57
578.55,29.1,54,68.2,12.62,0,0,18.92,13.77,32.69
579.67,33.7,46,68.2,12.62,0,0,21.91,13.82,35.73
580.77,15.8,47,68.2,12.62,0,0,10.27,13.59,23.86
