# Ollama Monitoring Session
# Start Time:,2026-01-19 00:18:34
# Duration:,359.8 seconds
# Interval:,1.0 seconds
# GPU Available:,Yes
# Total GPU Memory:,4096 MB

Time (s),CPU (%),GPU (%),System RAM (%),Ollama RAM (MB),Ollama GPU VRAM (MB),Ollama GPU VRAM (%),CPU Power (W),GPU Power (W),Total Power (W)
253.85,1.4,0,66.6,661.87,0,0,0.91,11.18,12.09
254.96,1.2,0,66.6,661.87,0,0,0.78,9.39,10.17
256.06,10.8,0,67.0,661.87,0,0,7.02,8.77,15.79
257.17,18.3,100,66.9,661.88,0,0,11.89,10.41,22.31
258.28,20.0,100,67.0,661.88,0,0,13.0,14.99,27.99
259.38,42.9,100,66.9,661.88,0,0,27.88,14.97,42.85
260.49,16.0,100,67.0,661.87,0,0,10.4,30.09,40.49
261.59,19.2,97,67.2,665.23,0,0,12.48,29.91,42.39
262.7,19.7,95,67.2,665.23,0,0,12.8,29.97,42.78
263.8,2.3,95,67.2,665.23,0,0,1.49,29.98,31.48
264.9,19.7,94,67.2,665.23,0,0,12.8,29.96,42.76
266.0,10.0,94,68.0,665.23,0,0,6.5,29.98,36.48
267.11,100.0,94,67.9,663.44,0,0,65.0,29.92,94.92
268.21,17.1,96,67.7,663.44,0,0,11.12,29.94,41.05
269.31,13.9,95,67.6,663.44,0,0,9.04,29.92,38.96
270.42,11.8,93,67.6,663.44,0,0,7.67,29.95,37.62
271.52,20.2,94,67.6,663.44,0,0,13.13,29.9,43.03
272.62,9.2,93,66.9,663.44,0,0,5.98,29.95,35.93
273.72,8.7,95,66.9,663.44,0,0,5.65,29.95,35.6
274.83,100.0,98,66.9,663.44,0,0,65.0,17.5,82.5
275.93,12.5,99,66.9,663.44,0,0,8.12,17.22,25.35
277.03,20.8,0,66.9,663.44,0,0,13.52,12.38,25.9
278.14,14.0,0,67.0,663.44,0,0,9.1,11.03,20.13
279.24,11.0,0,67.2,663.44,0,0,7.15,8.96,16.11
280.35,11.6,100,67.1,660.29,0,0,7.54,12.6,20.14
281.45,16.4,100,67.1,660.29,0,0,10.66,14.96,25.61
